title,rating,initial_price,image,seller_name,product_description,brand
"[LOCAL STOCK] OUKITEL Cubot Kingkong X 5G Android 14 32GB+256GB Mobile 6.58” FHD+ 120Hz 2.4K Display 10200mAh 33W Fast charge 100MP+32MP+5MP Handphone Wifi6 NFC Fingerprint","0","1985","[""https://img.lazcdn.com/g/p/e885a2e0faf2d15c7a81e3e0f6938726.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/e885a2e0faf2d15c7a81e3e0f6938726.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/f0195599785174913467e259e814072e.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/cc4c2bd06e8a7c1a9c1811074f04fc7b.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/88d98458c904ad5565e5d7b2efb0dbf6.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/907a660293501c6794702dfd4f453167.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/5966ece6bf6dec895ffaa046e3b041bc.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/0b20f925323aaad9fe8bd4269bb8b2df.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/35aff6cb41afa0c99706d9cb9d579700.png_80x80q80.png_.webp""]","OUKITEL Flagship Store","OUKITEL 6 58 32GB RAM 256GB ROM 10200. oukitel waterproof phone. oukitel smartphone wp21. kingkong smartphone. tecno pova 6 pro 5g. qukitel smartphone","OUKITEL"
"Rocoren PD 3.1 240W USB Cable Type C Fast Charging Charger Cable for MacBook Pro Laptop Xiaomi 48V 5A  Type C Data Wire Cord","5.0","30","[""https://img.lazcdn.com/g/p/ac7a3a93047cf2640d71ddd1d847f1ea.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/ac7a3a93047cf2640d71ddd1d847f1ea.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/1e797cd869826e01bf7781c8b3cc28c6.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/0e2c0678cd8ec8a89c3b1756ce1c8814.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d4c27d9d5df31eb293e79497a73417c3.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d6e157780945e23f9ab1b4e93d3cee7d.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/68dd3d0bbba5c02a6dde1722b8b6220b.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/1c341b2f56e6fd19c9e410ef2c0cb78f.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/672457b8295e4a1dd5bed3fef47f38db.jpg_80x80q80.jpg_.webp""]","Rocoren Direct Store","Rocoren. rocoren official store. mac book charger cable. naraya official store. galaxy watch charger. Wireless Chargers. Brand: Rocoren. Connector A. Type-C. Connector B. Type C. Maximum Current: 5A. Material. High-density. nylon braid. Transmission speed 480Mbps. Outpower 40W Max 48V/5A Max). Length 1m2m 3m. Support 240W(48V/5A Max high power output, also Compatiblewith140w/100W/60W/45W/30w/20W and more powerbands. The cable supports the PD3.1 fast charging protocol and is compatible with Applebook Pro 16140W fast charging. The built-in E-mark chip intelligently recognizes and adjusts the current, and the power is stable to ensure safe and fast charging. Charging and data transfer at the same time to improve efficiency. Enhance transmission stabillity, reduce heat, small loss, stable and safe charging","Rocoren"
"Samsung Galaxy Z Fold 6 [12GB + 256GB / 12GB + 512GB / 12GB + 1TB]","0","9099","[""https://img.lazcdn.com/g/p/8462c4926fd5b5e6742a3ddf1f94bbab.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/8462c4926fd5b5e6742a3ddf1f94bbab.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c0417fbfe729264d79163b7e7cbb099c.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/7de87fbdadd6a699cc46188dd5d6bb11.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/08aad46deccc666a5f21389d8ccfe692.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/66850721a3b7d20e9c87a54d210c2434.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/84e6fdf900a1723125f0d7815df79d20.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/41acd3b30b3e7e448854f46d38bda2c5.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/dcc185c6d490d86435fa3c450c4a3647.jpg_120x120q80.jpg_.webp""]","Lotus's","Samsung 12GB 1TB 12GB 256GB 12GB 512GB. samsung s21 5g price in malaysia. samsung official store malaysia. dresses for women elegant. samsung note 8 original. samsung galaxy a 55 5g","Samsung"
"【New Launch】realme C65 (8GB+256GB) | 45W Fast Charge | Ultra Slim Starlight Design | AI Boost","5.0","9999","[""https://img.lazcdn.com/g/p/0c40fbfcb95f26c3bedccc88d6d0192f.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/0c40fbfcb95f26c3bedccc88d6d0192f.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d6364a553736108e752af96b34030e0f.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/806c7efa9ee796e411553805b859e869.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/193128da1399fc38af7c25196f60a18d.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a7f888a02cd818b50a879cc13717e2cd.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/55c3c4beeb3dafcff028b5f0c5c09397.jpg_120x120q80.jpg_.webp""]","realme Official Store","Realme 5000 mAh 6 67 inches. telefon bimbit murah realme rm100. iphone 14 pro max original. realme c51 phone original. smartphone murah original. realme new model phone","Realme"
"TONHA LED Type-C Cable USB AM Reversible Fast Charging Data Cable for Android Samsung Applicable to Huawei Mobile Phone Charger USB Charger Micro Usb Cable 1.2M","5.0","25","[""https://img.lazcdn.com/g/p/75cc017527f32b107309ccab7aa558f0.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/75cc017527f32b107309ccab7aa558f0.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/225dd1964936203506593d18a870be8b.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/765241d5d4d6268cdfe1464989431eda.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c126860c0f20d7c55b2f64cd1a602d9f.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/f2e65f467f9b95dc1e745027366779eb.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d42ebd8e338daa22a7b4c9aa795ed6d5.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/e423cfe7b9b32d82a6894f98ba4ea00a.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/f0bf18dffbb69dc7f00b2e33f824b6d3.jpg_80x80q80.jpg_.webp""]","TONHA","Tonha. lighting led light. Lightning cable. amour cable. Reversing. xiangqi. Name: LED Type-C Cable Fast Charging. Function: Data USB Cable. Type: Micro USB IPHONE TYPE-C. Function: Fast Charging. Length: 1.2. M. Brand Name: TONHA. Name: LED Type-C Cable Fast Charging. Features: Reversible. Has Retail Package: Yes. Type: Type-C USB IPHONE. Length: 1.2M. Function: Data USB Cable. Function 1: Charge Micro usb Cable. Function 2: Fast Charging. Function 3: Mobile Phone Charger. Function 4: Type-C usb Cable. Function 5: Micro usb charger. Function 6: USB Data Cable. Function 7: All phones are available Please provide mobile phone model to ask customer service. Function 8: Usb cable. Function 9: For Android USB Cable","Tonha"
"Japan Formaldehyde Remover Absorbent Gel Air Purifier Tub New House Odor Remover Air Fresheners Air Care Home甲醛清除剂吸除膏","4.9","180","[""https://img.lazcdn.com/g/ff/kf/S75b937580f9c487db67fc9beec07ae47q.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/e485e874ff8af4489417ec6a1690ccd5.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a06d4d7125495ca4ad1ccbf8d67b55a8.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ddd6a6ffb41d35966e622a9019f425a2.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5254bd44f3f4978db9dba44c1110f81a.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c89bf91229e4c60c8a51307af3ce430f.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5769d9805209b548f96fd49515719de9.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/79b71986714b736d93bbfa4b66d38ea4.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/96d175890fd5f6cea7ced89bd032e690.jpg_120x120q80.jpg_.webp""]","Dr.ville","Dr ville. dettol disinfectant spray 680ml. delica mocha peppermint. air freshener kobayashi. ambi pur room fresh gel. frebreze fabric refill","Dr.ville"
"✨CRAZY PAYDAY PROMO✨ NEW A77 5G LTE/CPH2473 (8GB+256GB) 6.56 inches, Qualcomm SM6225 Dimensity 810 5G , 33W wired Phone Android Smart","5.0","1099","[""https://img.lazcdn.com/g/ot/common/12790a25be044f18aeec78a9202d50d7.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/ae59dcb501739c3e1341703f69bef793.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/0f64d26d5b29dd33e165d002becfecdc.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/6c1e70cd065679a33e67fed64379c3e8.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/dd9c22b8000963a3a6191481f826a371.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/46fe629c4d792d8751728eeefe7429d1.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/aedd7f1e5076713875eeb063004cc6f7.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/bb0a0e1770f8497e4a7df6aae2adcffc.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b68820e84d53fb7aa50f1ccfd90013e2.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b37cf625ea7c9679c1255f38e673f91e.jpg_120x120q80.jpg_.webp""]","BlitzTech.ltd","🌟🌟All product we selling🌟🌟  💯100% Original Genuine Product  💯100% brand new set  💯Fully protection for all parcel  💯Provided after sales service and warranty claim    📦What In The Box📦  ✨Phone Device  ✨Protective Case  ✨Charger  ✨USB Data Cable Type-C  ✨SIM Ejector Tool  ✨Quick Guide  ✨Safety Guide    🔍Product Spec🔍  ✅Android 12, upgradable to Android 13, ColorOS 13  ✅6.56 inches IPS LCD, 90Hz  ✅720 x 1612 pixels, 20:9 ratio  ✅163.8 x 75 x 8 mm / 187 g  ✅ MediaTek Dimensity 810  ✅8GB RAM and 256GB ROM Storage  ✅Support MicroSDXC  ✅Dual rear camera : 50 MP, f/1.8, 27mm (wide), PDAF + 2 MP, f/2.4, (depth), LED flash, HDR, panorama  ✅Front camera : 8 MP, f/2.0, 26mm (wide), Panorama  ✅Rear camera video resolution : 1080p@30fps  ✅Front camera video resolution : 1080p@30fps  ✅Dual SIM (Nano-SIM, dual stand-by), LTE 4G  ✅Non-removable Li-Po 5000 mAh battery  ✅Fast charging 33W wired, 100% in 69 min (advertised)  ✅USB Type-C 2.0, OTG  ✅Bluetooth 5.0, A2DP, LE, aptX HD  ✅Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct  ✅Built-in audio 3.5mm jack  ✅Fingerprint (side-mounted)  ✅IP54, dust and splash resistant    🔔🔔Have any problem can chat with us, we will answer within 12 hours🔔Hope You have a nice day✨✨","No Brand"
"PROMOTION⭐ LUMOS Projector K11 Wifi Beamer Home Theater 4k Projectors Mobile Smartphone Full HD LCD LED advertising","0","0","[""https://img.lazcdn.com/g/p/973a62bf709923287e5bf90780e4510e.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/973a62bf709923287e5bf90780e4510e.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/55709174adf744839fcaa521887757cc.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/bc2b03294ea148e7267428bef6217626.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/db0d26ced563e78ac5f331f48a901bba.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/dcdc537a12a328493f62c389faa5c1af.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4684b20cd190f4d1b7b2153414913313.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5b0a06ef46d4ad147f4bc106107d9e5d.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/05b6e8d0bdc325a9fb8ddadc98932f02.jpg_120x120q80.jpg_.webp""]","Castle_ltd","inlab senz home cinema projector. projector 4k ultra hd 200 inch. ultra short throw projector 4k. wowoto smart projector. xiaomi mijia projector","No Brand"
"Google Pixel 9 Pro XL 128GB 256GB 512GB 1TB","0","0","[""https://img.lazcdn.com/g/p/a7356660d98172538264ac830c91184e.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a7356660d98172538264ac830c91184e.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5c0bc18a8b3fa7ca1ad5d7119d3b80c1.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/18bc7c04602d9c59ab3c47a15e3c4203.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/1b5610911a7ad2028446a2621784325d.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/2bedda879428ab467237c420dd9288f7.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/7adc8a17c5150906471b6a99a35817b0.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5cb72751ac40c68a8d4f358d1aa07ac8.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9470504b0a974e387b3e6e53806df7fe.jpg_120x120q80.jpg_.webp""]","senQ","Google 128GB 1TB 256GB 512GB. senq official store malaysia. google pixel official store. iphone 13 pro second hand. apple iphone 15 pro max. iphone 13 pro original","Google"
"现货✨马卡龙大弯梳 Curved Vent Comb 头皮按摩梳头发蓬松梳子卷发造型梳弧形九排骨梳子男女 Straight Curly Hair Fluffy Hair Massage Comb Ribs Comb Styling Air Cushion Comb","4.9","9.900000000000000e+00","[""https://img.lazcdn.com/g/p/a32fe4514013d35bc070e0d29ee07e44.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a32fe4514013d35bc070e0d29ee07e44.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4850c9e007511348698d3dce6194b584.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/470d6724d54b3d4232ebb96e0e5a5382.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/1e515e9bc31c999591473e9b268306c2.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/da7bf37cfc0e746cc450407735c93045.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9e0e80ebcc344d66358a0a2c6a911cda.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4aed1b8fc8c0797f7077a2533eda7ce3.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/2aaa5f00802e0ab5c8aa175927bd62ae.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/52bde5a4868854db4652dffe7a17906c.jpg_120x120q80.jpg_.webp""]","Avery Store","sikat rambut perempuan. baby hair cutting comb. sikap rambut perempuan. hair scalp massager. Berus Sikat Rambut. ABS. Product: Macaron Curved Vent Comb. Origin: China. Material: ABS. Colour: Pink/Green/Blue/Red/Purple/Peach Pink","No Brand"
"PROMOTION⭐ LUMOS Projector K11 Wifi Beamer Home Theater 4k Projectors Mobile Smartphone Full HD LCD LED advertising","0","0","[""https://img.lazcdn.com/g/p/973a62bf709923287e5bf90780e4510e.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/973a62bf709923287e5bf90780e4510e.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/55709174adf744839fcaa521887757cc.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/bc2b03294ea148e7267428bef6217626.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/db0d26ced563e78ac5f331f48a901bba.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/dcdc537a12a328493f62c389faa5c1af.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4684b20cd190f4d1b7b2153414913313.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5b0a06ef46d4ad147f4bc106107d9e5d.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/05b6e8d0bdc325a9fb8ddadc98932f02.jpg_120x120q80.jpg_.webp""]","Castle_ltd","inlab senz home cinema projector. projector 4k ultra hd 200 inch. ultra short throw projector 4k. wowoto smart projector. xiaomi mijia projector","No Brand"
"Rocoren 3M 240W 100W USB C To USB Type C Cable PD 3.1 100W Fast Charging Charger Cable For MacBook Pro Laptop Xiaomi 48V 5A Wire Cord 2m","4.9","1.998000000000000e+01","[""https://img.lazcdn.com/g/p/404ff16dd4f0f29031a0a70480906717.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/404ff16dd4f0f29031a0a70480906717.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/fcc0a6f18e2804ffefcb31750962cef0.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/6efdc1a936c2b265aa5ac48729453d10.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/6af8c50ae47b0eda0b64065090db29fa.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/1a0f89731312681d0b350fa6b833d87b.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/053a6bd94f95acfffd790d538390a73d.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/275adfcd3e878370f2b7fa6704d639fd.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/0a755d96b77c91c3c2c1283b79c3d2d5.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9d60262fd1ff34c02c48e0bfcda07419.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/db7c180d002164386c2a1b9d5c9a3ef7.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/48ca02b748ebc942015e3de7d9a11abf.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/821b69addaabb4dcf5962a5c14e1670a.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/eb3b92016a41761093df3a8ec48971aa.jpg_80x80q80.jpg_.webp""]","Rocoren Official Store","Rocoren. xiaomi pocophone f1 charger. phone cover samsung a15 5g. auto cut off cable type c. xioami mi10t pro charger. oppo reno 5 pro charger. Brand Name: Rocoren. Maximum Current: 5A. Connector A: Type-C. Connector B: Type-C. Origin: Mainland China. Has Retail Package: Yes. Certification: CE, FCC, RoHS. Features: Charging Data Sync Cable. Product Name: Rocoren 240W PD3.1 USB C to USB C Cable. Color: Gray. Material: Aluminum shell+High-density nylon braid. Length: 1m2m 3m. Outpower: 240W Max 48V/5A Max). Transmission speed: 480Mbps. Feature 1:240W100W usb c cable, pd3.1 fast charger cable, high power usb c to usb c cable. Feature 2: usb c cable, usb type c cable, usb c to usb c cable, usbc cable, typec cable, pd cable. Feature 3: fast charging usb type c cable, usb type c fast charge cable, mobile phone cable, laptop cable, usb cable. Compatibility 1: For MacBook Pro Air 202220212020201914 16 Laptop High Power USB C Cable. Compatibility 2: For iPad Pro Air 202020212020201912.9 11. Com","Rocoren"
"[New Arrival] OPPO A3x Smartphone | Military-Grade Shock Resistance | Snapdragon® 6S 4G Gen1 Mobile Platform | 45W SUPERVOOC Flash Charge","0","0","[""https://img.lazcdn.com/g/p/8ea33c4e69deea9317fa37df6b367267.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/8ea33c4e69deea9317fa37df6b367267.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/6cb2bcabecb1e301c57a313f280939ba.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/f536075d3d49b1c856a75ba5c77867cb.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/2e1d237f790c127ad6b2fd75539273fe.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/22be32ebc54eccb8f7fb6338f8a3af6c.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c3e0d6f45c283a618d8644087c0124d0.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ea024e8755d3152fa9856250010aaf06.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/573f8fc1ea16200186ff5b57f6f6152a.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ea4ea02c6cd42a6bc76def1aa3a9ba50.png_120x120q80.png_.webp""]","OPPO","OPPO 5100 mAh 264 PPI 6 67 inches 4 128GB 6 128GB. honor official store malaysia. oppo official store malaysia. google pixel official store. redmi note 13 pro plus 5g. huawei mate 60 pro plus","OPPO"
"［ 100% Original Traditional Herb ］黄牛木中风青草药 AIR KAYU GERONGGANG TRADITIONAL ( HALAL )","4.6","35","[""https://img.lazcdn.com/g/ff/kf/Sea7366c886b84c3a9cddf1d1ff9728b0g.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Sea7366c886b84c3a9cddf1d1ff9728b0g.jpg_80x80q80.jpg_.webp""]","87 OSF","Dr Reckeweg R95 Alfalfa Tonic Alfalfa Tonic with Ginseng 250ml. ubat traditional china. ubat tradisional cina. ubat longkang","No Brand"
"1L NIPPON PAINT Odour-less Aircare Odourless Air Care Interior Wall Low Sheen Anti Bacteria Cat Dalam tak bau","5.0","0","[""https://img.lazcdn.com/g/p/e845a075094a1d900a9d7e20522421d7.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/e845a075094a1d900a9d7e20522421d7.jpg_120x120q80.jpg_.webp""]","MUN DIY","cat dinding luar rumah nippon. cat untuk dinding bilik air. cat dinding 1 liter murah. kcc paint interior 15l. cat dinding waterproof","No Brand"
"ZTE BLADE A55 12GB (4+8GB) RAM + 128GB ROM / 6.75 LARGE SCREEN / 5000MAH / FINGERPRINT & FACE UNLOCK","5.0","0","[""https://img.lazcdn.com/g/p/c5d2c5a115a5c584c7f13a38724555ef.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c5d2c5a115a5c584c7f13a38724555ef.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c69595e97c0c0051905f1c595bcbc925.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ae6f7758676d0c11566760c881014274.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5c45b9c4588862ce3529fa4e12915612.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/366672151cc586d6f32f014738caded4.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/1871f53fb5fa25d1953cae6a9e669a41.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/963a862e3fa816846347245f762759b7.jpg_120x120q80.jpg_.webp""]","ZTE Malaysia","ZTE 5000 mAh 6 75 inches. infinix zero 40 pro 5g phone. infinix note 40 pro 5g. zte axon 10s pro 5g. oppo reno 12 pro 5g. zte official store","ZTE"
"Clear Water Quickly ⚡ Car Wash D Shape Squeegee Wiper Glass Washing Scraper Window Windshield Liquid Kitchen Bathroom Tool Water Wiper Glass Care Penarik Air Cermin Lantai Rubber Scrapper D字型水刮","5.0","18","[""https://img.lazcdn.com/g/p/51cf868ba19588094a1669879be59bd6.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/51cf868ba19588094a1669879be59bd6.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/be1e0e43d7eb4bff5e1c21c94429f458.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9cd89cbce19034ad20e6f3756cbf319a.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ce8de7772fdc658b24030815f563759d.jpg_80x80q80.jpg_.webp""]","Broz Car Accessories","3m watermark remover car glass. cerium oxide glass polish. water mark cermin kereta. car wash brush with hose. whitening plus car wash","No Brand"
"Mini Hammer Dryer 1200W Air Negative Ion (Extra Long Cable)","4.8","0","[""https://img.lazcdn.com/g/p/8c7746d646c3e6e8988db032a6c6fa3c.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/8c7746d646c3e6e8988db032a6c6fa3c.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/f5378b5caa2db8b1b154e9843f5bb36c.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/29a2b810c27c3e4b1037633af78fb47b.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/615478ac30d381c6c58a78205a391964.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/76a0a0d39f6b6b973997f0f4073655e4.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a81097286fa7adf0622a0194bf6b6d5d.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4fdeebe2a40e28d07cb6b8806bcfa2a1.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d1cbba8f2266f12cc13b09889ba925ab.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9b044540d600cd08fd64b51562068115.jpg_120x120q80.jpg_.webp""]","ebees","hair dryer for men philips. hair dryer professional. mini portable hairdryer. mesin pengering karpet. pengering rambut murah. Air negative ion generator for health protection. Device Size: 120 x 210 x 65mm. 1200W. Cable Leght: 1.5 Meter. Pink White Color. Product Information. Air negative ion generator for health protection. Device Size: 120 x 210 x 65mm. 1200W. Cable Leght: 1.5 Meter. Pink White Color. 2 Pin Plug","No Brand"
